Price,Close,High,Low,Open,Volume
Ticker,XLE,XLE,XLE,XLE,XLE
Date,,,,,
2021-11-19,23.382648468017578,23.87023389096297,23.331324287758267,23.80607744196413,91379600
2021-11-22,23.797523498535156,24.156796028895798,23.344156908209175,23.34843324347593,67785800
2021-11-23,24.528898239135742,24.610163290128625,24.08836230337268,24.1097472420043,67724600
2021-11-24,24.768417358398438,24.90956091049885,24.36637490693934,24.400590487360777,42868600
2021-11-26,23.771865844726562,23.848851312218688,23.155969052257195,23.54090454755055,89454400
2021-11-29,23.908727645874023,24.53317701118794,23.831740559019835,24.289385113338447,70882400
2021-11-30,23.34843635559082,23.81463527698936,23.232955709200372,23.459639034578004,92524000
2021-12-01,23.10036277770996,24.1140255240831,23.087532140676412,23.895894905115206,89549600
2021-12-02,23.771865844726562,23.857405615621488,22.839467984186257,23.113199166809732,100743800
2021-12-03,23.58367347717285,24.199570244680473,23.356990156668786,24.0926439038289,75880200
2021-12-06,23.934389114379883,24.21667455794373,23.65210367081604,23.947221383337084,63939000
2021-12-07,24.49468421936035,24.725645487009768,24.23806004478333,24.268000918648703,73686600
2021-12-08,24.490402221679688,24.751302688687943,24.439078047837988,24.63154573920195,47030000
2021-12-09,24.302217483520508,24.400589516722867,24.152521265944394,24.33643469414728,46798800
2021-12-10,24.48185157775879,24.58022359891302,24.045591985096856,24.56311499569501,39051200
2021-12-13,23.801801681518555,24.336433330864736,23.68632104947182,24.263722578139173,57208000
2021-12-14,23.70343017578125,24.06698070930599,23.622166745061502,23.656383956880212,57597600
2021-12-15,23.587949752807617,23.729091664194737,23.061870757768606,23.669213178662847,67716200
2021-12-16,23.73764991760254,24.22523381702155,23.699156365987005,23.793252076950896,53731800
2021-12-17,23.25434112548828,23.673492203393145,23.044766402319123,23.56656585806334,69270200
2021-12-20,22.966228485107422,22.983558615171606,22.381350643324563,22.628299212316627,72661600
2021-12-21,23.620431900024414,23.707080916189113,23.19152017899003,23.20018524587575,50319400
2021-12-22,23.772066116333008,23.932367372505656,23.360484534653036,23.646426779925594,42206200
2021-12-23,23.785064697265625,24.114328973131983,23.77639963044118,23.876045419883532,33370600
2021-12-27,24.304954528808594,24.326618021363515,23.50778659194529,23.707079815680448,43484400
2021-12-28,24.287626266479492,24.52590981248989,24.153320213819015,24.36561021283816,35877000
2021-12-29,24.131656646728516,24.36560846906126,24.014680735562145,24.248632557894886,30218200
2021-12-30,23.984357833862305,24.33095226588782,23.962695991740578,24.14032574144694,27180000
2021-12-31,24.045013427734375,24.17065443508411,23.88471380097011,23.923705780744417,26482400
2022-01-03,24.79018783569336,24.829179807736303,24.066670499494826,24.07966892530408,65054200
2022-01-04,25.648008346557617,25.747654125323802,25.04580031466632,25.128115961640386,79957600
2022-01-05,25.643678665161133,26.185232966143783,25.604686689382678,25.89929236133265,90804000
2022-01-06,26.215560913085938,26.36286375489505,25.847304634909477,26.245889475619332,74681400
2022-01-07,26.575149536132812,26.644468412235813,26.13324108121655,26.315204163919656,71169200
2022-01-10,26.49283790588379,26.68779613827038,26.146241820101803,26.63580738648013,66473000
2022-01-11,27.393980026245117,27.44163706474996,26.49716631906693,26.7224530857401,76887800
2022-01-12,27.445968627929688,27.614934941569565,27.246677061309203,27.54128270444053,60496800
2022-01-13,27.307331085205078,27.66692390197317,27.194688527927465,27.445968841558642,59554000
2022-01-14,27.948535919189453,27.991859603165395,27.315999225369467,27.33332936003689,64801000
2022-01-18,28.061174392700195,28.390440311936132,27.632264339535766,28.247469192419683,82133400
2022-01-19,27.857555389404297,28.308125672421745,27.63660030255432,28.277798762884316,65978000
2022-01-20,27.601940155029297,28.342786067335588,27.545619695749377,27.67559240186919,83980800
2022-01-21,27.05605125427246,27.463299464240087,26.770110670105307,27.29000309205262,114539600
2022-01-24,27.23801612854004,27.333330219515332,25.92528896101835,26.41485453826509,124505600
2022-01-25,28.29512596130371,28.399106759257187,26.631472858666854,27.134035146594847,118434400
2022-01-26,28.24747085571289,28.82368542195874,27.939868411158407,28.594066928515613,130725400
2022-01-27,28.55507469177246,29.053301968128565,28.082837656864672,28.745699544190877,108901400
2022-01-28,28.43376922607422,28.71104479687495,27.840227756728368,28.3644519860668,105302400
2022-01-31,28.559410095214844,28.741371567898852,27.918211580408663,28.368785207092053,63298400
2022-02-01,29.577526092529297,29.646846624587955,28.325452904337602,28.39044007679637,90444600
2022-02-02,29.67284393310547,29.729167698889633,29.061972367475335,29.425895290763872,65197000
2022-02-03,29.391223907470703,29.612178916144046,29.070624790737664,29.551525118529256,61962600
2022-02-04,29.85047149658203,30.327038584693085,29.694503605144245,29.763820831680544,81733400
2022-02-07,30.231719970703125,30.51332880496311,29.48221083770797,29.70749592188532,65165000
2022-02-08,29.581863403320312,30.201401693459278,29.373908390137984,30.140747872498988,75764200
2022-02-09,29.82880973815918,30.058428229073822,29.5775277534135,29.65118164920798,70791400
2022-02-10,29.642515182495117,30.214396387433172,29.447556957892303,29.681508810646747,75643200
2022-02-11,30.50466537475586,30.543655689050993,29.655505513527668,29.8418002832791,93034000
2022-02-14,29.785486221313477,30.35303406468,29.43022673605285,30.318377101896964,99633000
2022-02-15,29.473543167114258,29.54286368639541,28.888665333562756,29.05329660877906,86092200
2022-02-16,29.711833953857422,30.22739136587886,29.529872514320445,29.707500594234663,73444200
2022-02-17,29.6641788482666,29.976114653745306,29.43456035406287,29.685839037022824,67622800
2022-02-18,29.482215881347656,29.71616441804555,29.196273639229183,29.243930679582263,63291600
2022-02-22,29.005643844604492,30.374694553324456,28.56807039746994,30.374694553324456,93002800
2022-02-23,29.304582595825195,29.529871009338184,29.005643599403427,29.174608256845797,67958000
2022-02-24,29.074968338012695,29.963118737068033,28.31679229675553,29.928458467603825,123485800
2022-02-25,29.8418025970459,29.8721295011994,29.139950442240696,29.139950442240696,78423000
2022-02-28,30.578319549560547,30.612979814381678,29.464884158913808,29.629515458737,96394200
2022-03-01,30.88591957092285,31.40581028144027,30.452676210363492,30.851259308785817,124231000
2022-03-02,31.59210777282715,31.843389736831917,31.20652141323371,31.358155941379756,90908200
2022-03-03,31.678760528564453,31.895382241766217,31.219520248914897,31.28450742395243,89119800
2022-03-04,32.59290313720703,32.610229964840954,31.59210861402549,31.674425919518686,105216800
2022-03-07,33.073795318603516,33.602352727532214,32.33728295541775,32.93082752707093,131214800
2022-03-08,33.593692779541016,34.754785194270696,32.63622528650189,33.82764460624603,196054400
2022-03-09,32.56690979003906,33.33375255807618,31.843394011904575,32.36328483688361,174036400
2022-03-10,33.56336212158203,33.65000946753909,32.718535624271055,32.952487424816354,137802600
2022-03-11,33.29475402832031,33.71066728817149,32.97415484361134,33.026145240612024,91837800
2022-03-14,32.298301696777344,32.81385917340508,31.86505823098763,32.584240665398184,101490000
2022-03-15,31.115541458129883,31.47513428038336,30.517666744494555,31.046224231588123,124724400
2022-03-16,30.97256851196289,31.50545932719506,30.647635974851365,31.232513880575173,107536200
2022-03-17,32.038352966308594,32.120670282514766,31.32783394699258,31.52279548978846,76956400
2022-03-18,32.00802230834961,32.22464401583667,31.76540705368728,31.98202876117434,58550800
2022-03-21,33.29832077026367,33.40329620946407,32.637867817893415,32.65536372442682,68714800
2022-03-22,33.053375244140625,33.34205261339172,32.67722170439029,33.158347316140116,66462200
2022-03-23,33.62198257446289,33.93252733826005,33.5126356856469,33.674466945413144,58663000
2022-03-24,33.70508575439453,34.037501248642286,33.48202049184887,33.74882718187633,52700600
2022-03-25,34.444271087646484,34.48800917718271,33.47764495978583,33.503887146107104,56083600
2022-03-28,33.591365814208984,33.74882560216639,33.377043507987814,33.735701172334736,69760400
2022-03-29,33.50389099121094,33.521386896433825,32.449788563302825,32.83906327775467,73274000
2022-03-30,33.89316177368164,34.13372627133485,33.61760880664441,33.827552970957825,49736400
2022-03-31,33.43390655517578,34.20808107737859,33.42953174516269,33.57387044257412,65606600
2022-04-01,33.70508575439453,34.02000534505005,33.36829878700051,33.39016616373901,49612600
2022-04-04,33.74882125854492,34.033120465264226,33.39016030335699,33.923773589756244,46007400
2022-04-05,33.219581604003906,34.33054633182485,33.180218328023045,33.810057439733065,54577200
2022-04-06,33.41640853881836,33.88441307055316,33.22833176417715,33.582614601779525,64328400
2022-04-07,33.853797912597656,33.96751961289823,32.95277726714275,33.57387014032106,54097400
2022-04-08,34.78543472290039,34.88166052724077,33.945651345570305,33.945651345570305,53426200
2022-04-11,33.74008560180664,34.422409319489034,33.66573049657268,34.41366303410988,52461000
2022-04-12,34.2999382019043,34.92540266558057,34.23432938797965,34.4224062081621,63929400
2022-04-13,34.811676025390625,34.90790182728404,34.1468483694944,34.719825033674844,49295800
2022-04-14,34.92539978027344,35.20095610859174,34.59298426431931,34.645471978523425,51869400
2022-04-18,35.43714141845703,35.64708893198171,34.99538235089883,35.21407614802755,60913200
2022-04-19,35.148468017578125,35.598976714408536,34.94289531040248,35.253440107858374,45727800
2022-04-20,35.284053802490234,35.472130587506825,34.8991539495038,35.24031571371941,52079400
2022-04-21,34.16434860229492,35.651467235898764,34.0331309763582,35.49400741957584,65157800
2022-04-22,33.32893371582031,34.51862851926421,33.31581262176804,34.02875654396559,71499200
2022-04-25,32.226715087890625,32.40167077675909,31.054516310574755,32.27920279565183,110724400
2022-04-26,32.27045440673828,33.15397916757304,32.187349700530426,32.46728081559862,89168600
2022-04-27,32.742835998535156,33.06212707777057,31.89430298680901,32.476029295611006,89132600
2022-04-28,33.73570251464844,34.01125882303916,32.314192893529544,32.961527973889346,87469600
2022-04-29,32.86967468261719,34.00250682269796,32.75157817671557,33.81005857200985,79416200
2022-05-02,33.3945426940918,33.407663788211266,32.56788039453962,32.668481011126495,104141200
2022-05-03,34.33055114746094,34.48801094747574,33.43390858643484,33.45577596382426,83298800
2022-05-04,35.756431579589844,35.830786660893196,34.54486955581618,34.99100338063838,90767400
2022-05-05,35.21844482421875,36.04511038175244,34.50112949356716,36.010118576110344,93194000
2022-05-06,36.268184661865234,36.27255947290998,34.96039646774551,35.673337165897095,94245600
2022-05-09,33.267696380615234,35.520242957291885,33.132107306344174,35.489625961908025,106044000
2022-05-10,33.56950378417969,34.418036934643595,32.86093455510129,33.77945133475951,113727800
2022-05-11,34.0200080871582,35.135347837795614,33.963148898652214,34.12935499067157,99705000
2022-05-12,34.16434860229492,34.18184450822,33.101496510616585,34.006888785971995,90043600
2022-05-13,35.33216857910156,35.47213247280848,34.61047839651803,34.671712391452154,59437400
2022-05-16,36.26380920410156,36.63558801398951,35.43714353161758,35.45901424743564,56518800
2022-05-17,36.68370056152344,36.906765843079704,36.35565984946726,36.753680844854024,56329400
2022-05-18,35.743309020996094,36.989862797895334,35.31466777888588,36.94612471286416,66461400
2022-05-19,35.612098693847656,36.21132092572349,34.92977508456033,34.92977508456033,71441000
2022-05-20,35.76517868041992,36.473747716409854,35.04786336166566,36.049481256792546,63840000
2022-05-23,36.70994567871094,36.836788497930236,35.96638800687692,36.18945330622535,53289400
2022-05-24,36.849910736083984,37.00299575126651,36.02324831709529,36.303176155429924,53127600
2022-05-25,37.6109504699707,37.66343817168117,36.92425222335076,36.97673992506123,52648000
2022-05-26,38.02648162841797,38.31078091837836,37.81215928702874,37.838404813996426,42678200
2022-05-27,38.721923828125,38.82689591812767,37.76404391296824,37.85589824584847,37334400
2022-05-31,38.14019775390625,39.56608227805122,37.93462838300113,39.360509570143506,78681200
2022-06-01,38.76128387451172,39.04558309768346,38.19705356379822,38.62131999924184,59297200
2022-06-02,38.63882064819336,38.91000217320657,38.25392074491891,38.49011045954279,52605400
2022-06-03,39.15056610107422,39.2730340985657,38.643194869177904,38.68693296299591,41050600
2022-06-06,39.10682678222656,39.364883863570974,38.89687926667306,39.33864167550274,33384600
2022-06-07,40.2746467590332,40.327131129813324,39.04996027346312,39.080577268752265,51378800
2022-06-08,40.362117767333984,40.81262635619536,40.112807027041676,40.47146464179555,56985400
2022-06-09,39.46985626220703,40.2702763745872,39.42611816941631,40.01659076459743,49176200
2022-06-10,38.80064392089844,39.60106383020011,38.350135339149915,39.01496285709884,62543600
2022-06-13,36.77554702758789,37.66344324485944,36.04511059965539,37.62407662902354,89462600
2022-06-14,36.84552764892578,37.995859083919264,36.36440199342008,37.51473009141126,69512800
2022-06-15,36.031982421875,36.946124066954305,35.424014040665185,36.76242211083377,86446400
2022-06-16,34.00250244140625,35.26655201694632,33.709453624821215,35.07410379105555,115958200
2022-06-17,32.143611907958984,34.01563019245101,31.754337233707247,33.76631940852572,128468400
2022-06-21,33.80884552001953,34.03883617432173,32.94195247776577,32.99944929773518,70013400
2022-06-22,32.455421447753906,33.02597916032561,32.004284596226256,32.18120226572835,82425200
2022-06-23,31.252389907836914,32.84464224508356,30.726060749011115,32.61022775820538,113842200
2022-06-24,31.663721084594727,32.336007630098045,31.32758118626733,31.787565829394794,94797000
2022-06-27,32.5925407409668,32.81368702717355,31.991022572530472,32.03082728432391,67958800
2022-06-28,33.47270584106445,34.01230338099129,32.9684925208369,33.36655655639152,79568000
2022-06-29,32.309471130371094,34.05210142899421,32.21658672824357,33.937107799127844,71184000
2022-06-30,31.628339767456055,32.44658027313116,31.345272818189255,31.615071531462956,75533400
2022-07-01,32.10159683227539,32.23870645467703,31.01797796751433,32.013136290060906,69204000
2022-07-05,30.827791213989258,31.58853498502582,30.1599318534562,31.438157128828834,89865800
2022-07-06,30.301467895507812,31.044519621159505,29.390342817095416,30.496074350837528,96419000
2022-07-07,31.393922805786133,31.641605523375123,31.04893182488497,31.124124113659295,67587200
2022-07-08,31.380653381347656,31.90698256729489,30.94278472528711,31.77429345967694,43940600
2022-07-11,31.079904556274414,31.34085898728413,30.66415173947675,30.98702350014647,45508200
2022-07-12,30.473960876464844,30.655299088130416,29.925518996195517,30.26608281413682,64690200
2022-07-13,30.42530632019043,31.062208701328757,30.031666202521468,30.031666202521468,58978000
2022-07-14,29.850322723388672,29.885706936620753,28.96131714329663,29.359377731672502,73273600
2022-07-15,30.33684539794922,30.531455206264486,29.885708466629122,30.500494861707462,59920600
2022-07-18,31.031246185302734,31.54430377632719,30.88528883743291,31.146239815965977,51453600
2022-07-19,31.986602783203125,32.0662155913725,30.978176129341062,30.987020497171006,48776400
2022-07-20,32.296199798583984,32.44215714670244,31.500075250929665,31.632760988326577,41849400
2022-07-21,31.730066299438477,31.76102664267588,30.810100368488047,31.41161512646842,43159200
2022-07-22,31.469114303588867,32.167937313497795,31.287772745878332,31.853906646514954,40836400
2022-07-25,32.62350082397461,32.65446116881785,31.52218989792682,31.902561777100637,39112000
2022-07-26,32.327152252197266,33.15866418442659,32.110429905241595,33.012706871928025,37228800
2022-07-27,33.056949615478516,33.22059910037206,32.20332472024713,32.53504418666723,44810800
2022-07-28,33.242706298828125,33.58327004296541,32.627916612346915,33.35327942508912,46665400
2022-07-29,34.68458557128906,34.79073822698403,33.782308244430666,33.84865281063382,51667600
2022-08-01,33.96807098388672,34.18036952942221,33.51250679880838,34.09191236451984,51331000
2022-08-02,33.888458251953125,34.22902204935998,33.58769916650278,33.97249154644729,39864400
2022-08-03,32.9154167175293,34.13172145013244,32.71196251264304,34.0299960349018,57013200
2022-08-04,31.694683074951172,32.78272225109564,31.57526220686298,32.68984122837375,55991000
2022-08-05,32.3227424621582,32.60138557195411,31.265663468989725,31.265663468989725,45179600
2022-08-08,32.49081039428711,32.78272509769559,32.23870377517269,32.287356225740766,37756600
2022-08-09,33.06137466430664,33.48155132030374,32.89330467679281,32.950801504894244,34683000
2022-08-10,33.30021286010742,33.49039882794039,32.48197216107721,33.13656337053138,34788400
2022-08-11,34.445743560791016,34.73765827183326,33.822112802220374,33.92383820194156,60531600
2022-08-12,34.706703186035156,34.724395296150874,34.07422459070437,34.22018196834031,38381000
2022-08-15,34.02998733520508,34.21574938246915,33.14540230127242,33.45058184337079,42024400
2022-08-16,33.95037841796875,34.43689956721677,33.73807650087306,34.07864366744382,39357600
2022-08-17,34.23344421386719,34.58727623095915,33.70711499695334,33.79557553204461,45472400
2022-08-18,35.15341567993164,35.18879652170533,34.55189750225936,34.613818193394046,46866000
2022-08-19,35.14456558227539,35.387827834297376,34.86149862051764,35.0649527883795,39488400
2022-08-22,35.078224182128906,35.29494998049985,34.26883130816739,34.84380964967737,45696200
2022-08-23,36.343177795410156,36.61740038948086,35.6266660285413,35.65320250155886,54367000
2022-08-24,36.78989791870117,36.842974244506884,36.18395585317852,36.34760532692762,49093200
2022-08-25,37.072959899902344,37.258721953493755,36.714704028772594,37.0021948494779,39798600
2022-08-26,36.6395149230957,37.4002586843176,36.475868831630784,36.997774199834794,38635200
2022-08-29,37.192378997802734,37.674479633144436,36.52894017123252,36.621824576445796,52125000
2022-08-30,35.93185043334961,36.56432899608152,35.63551519664107,36.555484628692,57641800
2022-08-31,35.604549407958984,36.1972197908026,34.914574126577044,35.042839367884454,58304600
2022-09-01,34.72880554199219,35.21090612067565,34.24228446790331,35.07821702118597,56604200
2022-09-02,35.3657112121582,35.834540226315845,35.17552528434296,35.58243361264673,57188200
2022-09-06,35.03841781616211,35.81685368155396,34.89246045869655,35.69743279838231,45568200
2022-09-07,34.63151168823242,34.781889551459734,33.95922505124343,34.27325239012227,60541400
2022-09-08,34.781890869140625,34.95438471851836,34.361714235923024,34.78631474011629,53681600
2022-09-09,35.64878845214844,35.821282323131676,35.14457507936278,35.40552950881516,38678800
2022-09-12,36.303375244140625,36.697015364616824,35.86108267062358,36.17068612231569,41731800
2022-09-13,35.387821197509766,36.34759504017021,35.228595639579844,35.73723265105467,61146000
2022-09-14,36.38740921020508,36.64393971744236,35.71954984145145,35.71954984145145,54384200
2022-09-15,35.44975280761719,35.892045410645665,35.277258962390064,35.7416641709151,55886400
2022-09-16,34.69343185424805,35.36571510658861,34.18921857138646,35.33917863099316,70403600
2022-09-19,34.713993072509766,34.736350177171936,33.658801863301875,33.73928266438435,37625800
2022-09-20,34.47255325317383,34.67375697656898,34.06568052530382,34.47255325317383,42299600
2022-09-21,33.967315673828125,35.17005571097997,33.95390277413307,35.12087280462105,68705800
2022-09-22,33.84659194946289,34.696110825847384,33.81976615071055,34.584332116091936,57748000
2022-09-23,31.512653350830078,32.59467037374946,31.27121094376938,32.53207457316505,105475600
2022-09-26,30.739145278930664,31.7093836639521,30.69890658067624,31.315923832419372,72159600
2022-09-27,31.083425521850586,31.66020413688397,30.909050988377224,31.271216367389183,67671200
2022-09-28,32.460533142089844,32.63937974072038,31.208613774106365,31.396401167621615,63147600
2022-09-29,32.460533142089844,32.52760104297818,31.655728565075137,32.22356284867082,48563000
2022-09-30,32.20121383666992,32.64832873999685,31.888234768827477,32.20121383666992,43369400
2022-10-03,34.020965576171875,34.19981218935756,33.30558253464458,33.35923754196491,69550600
2022-10-04,35.4830322265625,35.5143301273714,34.436781778693515,34.70952209054911,66330800
2022-10-05,36.21630096435547,36.497982077151796,35.16558180380552,35.46962002242404,61273600
2022-10-06,36.860145568847656,36.9719242699553,35.89437595389424,35.9212017505712,52670200
2022-10-07,36.57400131225586,37.35198030710458,36.31020173928922,36.93616330083411,56915400
2022-10-10,35.822845458984375,37.0300542720262,35.70659463489679,36.71707522011634,46331600
2022-10-11,35.53668975830078,36.14923491926713,35.00462199552073,35.1521707146268,53842200
2022-10-12,35.822845458984375,36.07322870051226,35.071692323184884,35.304190560144235,41102400
2022-10-13,37.284908294677734,37.42798491493404,35.344431419250675,35.353372215609824,70134800
2022-10-14,35.894378662109375,37.41009769059223,35.822842061835,36.878033352802156,53494600
2022-10-17,36.34149932861328,36.9406350816743,36.23866480962368,36.45775016032053,37988400
2022-10-18,36.658939361572266,36.99874754491959,35.95250061124404,36.641054361268196,50375800
2022-10-19,37.740970611572266,37.87957513995706,36.75284367375909,36.766259986274775,62527600
2022-10-20,37.7767333984375,38.375869082008,37.54870727692578,38.02712003855182,50523600
2022-10-21,38.86769485473633,38.94370356212428,37.88851222129698,37.986878036135806,50548400
2022-10-24,39.0510139465332,39.323754309952456,38.63520036198017,38.8453415007314,44992000
2022-10-25,39.091251373291016,39.270097995082764,38.68884732706348,38.89899185182761,37683600
2022-10-26,39.623321533203125,39.93630058186977,39.21197325482094,39.23880246700365,45413000
2022-10-27,39.76639938354492,40.43707171812929,39.64567645303883,40.168800055322826,50021200
2022-10-28,39.905006408691406,40.52202376714094,39.18962322254352,40.195631787468514,49328000
2022-10-31,40.24034118652344,40.76793690741761,39.46683090500301,39.511545124183044,59520800
2022-11-01,40.62932586669922,40.93336408782144,40.38341134549175,40.91547908525949,43510800
2022-11-02,39.650146484375,40.70980994566238,39.55625277178736,40.49966541268332,56499200
2022-11-03,40.3834114074707,40.611440926466194,39.29692223147687,39.40870093924901,53634400
2022-11-04,40.8752326965332,41.59061566802416,40.302926319340436,41.28210878697764,60590600
2022-11-07,41.57720947265625,41.70687319014344,40.88865218559442,40.96019219988347,38775400
2022-11-08,41.617454528808594,41.796301165972764,41.10774383018101,41.496731598956025,43718600
2022-11-09,39.58307647705078,41.18374843255248,39.493654873000125,41.05408471882815,63028000
2022-11-10,40.46390151977539,40.50861233092416,39.569671651935046,40.40130570192386,58488200
2022-11-11,41.639801025390625,41.8544176351157,41.13903462139092,41.23740042538094,51082600
2022-11-14,41.62639236450195,42.34624755474893,41.51461365062777,41.519085754323115,46245200
2022-11-15,42.0645637512207,42.171870354581735,41.510138909555295,41.782879226976796,51542200
2022-11-16,41.20610809326172,41.9438449004458,40.99149145453576,41.688989560767574,47277200
2022-11-17,41.2955322265625,41.331302237072144,40.36553242060753,40.575676968331734,42859800
2022-11-18,40.96913146972656,41.080910179477094,40.021250194219995,40.53096083778517,47366200
2022-11-21,40.414710998535156,40.52201760734151,39.02865564646651,40.079374861201664,85153600
2022-11-22,41.6800422668457,41.773935965646416,40.732157661328834,40.91994505893027,53755000
2022-11-23,41.228458404541016,41.492257930245884,40.77240277511941,40.92442018118812,41197400
2022-11-25,41.076438903808594,41.545907408506,41.00489889668406,41.25528209918934,15182600
2022-11-28,39.949710845947266,40.575672313187205,39.81557843874871,40.07043376476308,58262400
2022-11-29,40.553314208984375,40.7902879371831,40.24480729216443,40.392352595332454,38048400
2022-11-30,40.754520416259766,41.08538445950854,40.11514602616721,41.00490364777606,43830200
2022-12-01,40.620391845703125,41.24635344747445,40.481787305111126,41.04068098326118,38902000
2022-12-02,40.37894058227539,40.857353330236414,40.14197026009127,40.33870188358702,36770000
2022-12-05,39.18067169189453,40.93783312670368,38.84533556625321,40.776871513498605,51753800
2022-12-06,38.14784240722656,39.404234160781954,37.88404625861901,38.93476557142549,64930200
2022-12-07,38.05841064453125,38.63965780176656,37.72307456532107,38.13889143999029,48894200
2022-12-08,37.888511657714844,38.99735799320106,37.67836713117876,38.912405079610146,51280800
2022-12-09,36.96746063232422,38.183613724669115,36.95404773091418,37.7677967248779,48097800
2022-12-12,37.93769454956055,38.02711956678326,37.03452404851258,37.177600664853315,42184800
2022-12-13,38.65754699707031,38.979470213841175,38.35350878247732,38.675431999248175,54557400
2022-12-14,38.42057800292969,39.0599523550081,38.07630108006384,38.92134784740458,52675600
2022-12-15,38.188079833984375,38.27750143682425,37.53976127414103,38.08524192062457,40406600
2022-12-16,37.71860885620117,37.89745547767285,37.20442609867594,37.46822563287017,59101000
2022-12-19,37.7140998840332,38.23809671117436,37.438550422579645,38.11613038752775,36836600
2022-12-20,38.283260345458984,38.52718949750523,37.68699023368456,37.83154045937687,28593000
2022-12-21,39.010528564453125,39.18669903947019,38.49105002048139,39.064736189977275,34058200
2022-12-22,38.111602783203125,39.073764767426454,37.34819517797903,39.05117739769191,37359400
2022-12-23,39.32673263549805,39.33576896328004,38.418778135316074,38.61753254397943,29630000
2022-12-27,39.746829986572266,39.913967577434924,39.35383590938707,39.49838612844294,32749200
2022-12-28,38.85694885253906,39.692633522924204,38.73498598158568,39.692633522924204,31838000
2022-12-29,39.263484954833984,39.439655404562856,38.67625127118729,38.69432047710161,26915800
2022-12-30,39.51193618774414,39.58872773581389,39.05118000662769,39.055698170146194,22661800
2023-01-03,38.12515640258789,39.46224675811869,37.65084917690394,39.2634889193408,53082800
2023-01-04,38.120643615722656,38.34198541063106,37.41596164626356,37.56051188221285,45705200
2023-01-05,38.816280364990234,39.02858921044477,37.94897922497662,38.057391005891226,38723800
2023-01-06,39.55259704589844,40.03593724631696,39.21832525356638,39.31770419229069,44422400
2023-01-09,39.412567138671875,40.212109964231516,39.286086099270335,40.148869444530746,46003200
2023-01-10,39.6926383972168,39.77394813662054,39.06926257967136,39.67005101824625,31599000
2023-01-11,39.81459426879883,40.139833169114745,39.38546171476228,40.04045423331271,32903000
2023-01-12,40.57347869873047,40.83547705118513,39.97720860652107,40.0540001575115,36716000
2023-01-13,40.632205963134766,40.73158489826574,40.112730805340284,40.54186335647908,31808400
2023-01-17,40.71802520751953,41.142642950624435,40.550887629705116,40.72706153407642,33933200
2023-01-18,39.97269058227539,41.3639886177339,39.93203744796774,40.90775058119184,38075200
2023-01-19,40.46958541870117,40.632204863359476,39.656491641759104,39.7423195282036,34293800
2023-01-20,40.87161636352539,41.01164842385248,40.14434707915386,40.55541037890561,28560000
2023-01-23,40.92582321166992,41.37302495819242,40.79482402403214,41.16975237695931,29305000
2023-01-24,40.76772689819336,40.86258767741388,39.95914774615198,40.79031427501484,30755200
2023-01-25,40.77223587036133,40.77223587036133,39.92300032077902,40.5689598638479,26861200
2023-01-26,42.05964279174805,42.07771200243857,40.92582480695211,41.43175236723804,36663000
2023-01-27,41.210411071777344,42.04157409561685,41.14265239244596,41.833783339656975,34841000
2023-01-30,40.26631164550781,40.97099358729232,40.212104016774646,40.91227124092673,27525000
2023-01-31,40.6231689453125,40.6864094528031,39.719729185333435,40.13079248402234,27848200
2023-02-01,39.82362365722656,40.605097068300566,39.299626976624076,40.4334447658699,46967200
2023-02-02,38.91566848754883,39.746831415411876,38.486532532236524,39.67003986266676,49803000
2023-02-03,38.829837799072266,39.71069357226363,38.789184666917514,39.078285094514456,45454800
2023-02-06,38.6536750793457,39.15960265219546,38.17936776440221,38.8659840022947,31714400
2023-02-07,39.909454345703125,39.968180141118324,38.69433010128556,38.897602687270236,41014000
2023-02-08,39.55259704589844,40.081111997627765,39.32673707474306,39.87783595577813,26967200
2023-02-09,39.21380615234375,39.683595294685595,39.186704059284466,39.55711426527617,32150400
2023-02-10,40.74964904785156,40.830958762283004,39.8281400997449,39.86427851645868,40003200
2023-02-13,40.645751953125,40.80385320487386,40.12175529435869,40.541854875490706,24744800
2023-02-14,40.65930938720703,40.9574427307422,40.212104202380246,40.32503417800026,27022600
2023-02-15,39.96818161010742,40.28890235236076,39.45773587476581,40.203074461352955,31939600
2023-02-16,39.575172424316406,40.0946508897635,39.53451584973168,39.751342872703454,25314200
2023-02-17,38.165809631347656,38.987939630614214,37.99867549045355,38.960837542112245,44680400
2023-02-21,37.97608947753906,38.41425830452208,37.903816090165606,37.99867684966465,33622600
2023-02-22,37.7231330871582,38.22905721339292,37.39789417952181,37.87219804786686,40270400
2023-02-23,38.292293548583984,38.51363877599579,37.80895340426825,38.292293548583984,35023400
2023-02-24,38.24260330200195,38.29680747712925,37.51081592064352,37.72763951385047,37496800
2023-02-27,38.355533599853516,38.52266773643346,38.0393276413137,38.31939518521772,30676400
2023-02-28,37.804439544677734,38.757568809659126,37.77281928952264,38.7440143177218,38007600
2023-03-01,38.549774169921875,38.74401386254961,37.69602384441491,37.83605935532747,37094000
2023-03-02,38.88856506347656,39.033118741929826,38.360053600442,38.4820199050496,32798600
2023-03-03,39.41707992553711,39.611319622788756,38.39619197395759,38.42329406546035,50675200
2023-03-06,39.435150146484375,39.49839065917862,39.042152577870596,39.20025385960621,33898400
2023-03-07,38.7485237121582,39.299622417007875,38.649144805205175,39.20024351005485,37000400
